MyUnknownColumn,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
2213,0,1.0,Mobile,1,25.0,CC,Male,3.0,4,Mobile,5,Married,2,0,12.0,1.0,3.0,3.0,131.96
2883,0,17.0,Computer,1,14.0,CC,Male,3.0,3,Mobile,2,Married,6,0,15.0,1.0,3.0,3.0,145.89
3685,0,17.0,Mobile,1,13.0,CC,Female,4.0,5,Laptop,3,Single,3,1,15.0,2.0,2.0,9.0,165.81
2851,0,1.0,Computer,1,16.0,CC,Male,3.0,4,Mobile,4,Married,8,0,19.0,1.0,3.0,3.0,145.24
1545,0,0.0,Computer,1,6.0,COD,Male,2.0,4,Laptop,5,Married,6,0,19.0,2.0,2.0,0.0,142.98
246,0,10.0,Mobile,1,29.0,DC,Male,2.0,3,Mobile,2,Single,10,0,16.0,1.0,1.0,2.0,122.00999999999999
4716,0,27.0,Mobile,1,13.0,DC,Male,3.0,4,Laptop,1,Single,4,0,18.0,3.0,3.0,3.0,149.5
3830,0,18.0,Mobile,1,14.0,CC,Female,3.0,4,Others,1,Married,2,1,16.0,2.0,2.0,11.0,315.49
909,0,18.0,Mobile,1,26.0,CC,Male,3.0,5,Fashion,5,Married,3,1,18.0,0.0,1.0,7.0,208.51
5586,0,6.0,Mobile,1,36.0,DC,Female,3.0,5,Mobile,4,Single,3,0,14.0,1.0,5.0,2.0,153.37
3519,1,1.0,Mobile,3,16.0,E wallet,Female,4.0,4,Laptop,5,Single,2,1,18.0,1.0,2.0,4.0,207.24
4437,0,12.0,Mobile,3,14.0,CC,Female,3.0,2,Laptop,5,Married,3,1,25.0,5.0,8.0,8.0,181.05
3306,0,25.0,Mobile,3,33.0,E wallet,Female,4.0,4,Grocery,3,Divorced,4,0,15.0,1.0,5.0,18.0,288.07
1264,0,4.0,Computer,1,6.0,DC,Male,2.0,5,Laptop,5,Married,2,0,21.0,1.0,8.0,7.0,150.03
4920,0,27.0,Computer,3,9.0,E wallet,Female,3.0,5,Fashion,4,Married,4,0,13.0,6.0,7.0,13.0,200.25
5173,0,4.0,Mobile,3,14.0,E wallet,Female,4.0,4,Laptop,5,Married,9,0,15.0,2.0,2.0,3.0,172.79
3047,1,1.0,Computer,3,7.0,COD,Female,3.0,5,Mobile,4,Single,3,1,12.0,2.0,2.0,3.0,146.74
1702,1,10.0,Computer,3,6.0,COD,Female,3.0,4,Mobile,4,Single,2,1,11.0,1.0,1.0,2.0,121.74000000000001
1247,0,12.0,Mobile,1,15.0,CC,Male,2.0,3,Laptop,5,Married,2,0,25.0,4.0,7.0,9.0,151.51
4320,0,1.0,Mobile,1,26.0,CC,Male,4.0,4,Mobile,1,Married,3,0,25.0,3.0,3.0,3.0,148.23
1125,0,2.0,Computer,1,6.0,DC,Male,3.0,1,Laptop,3,Single,9,1,12.0,0.0,1.0,2.0,162.94
2806,1,13.0,Mobile,3,34.0,E wallet,Male,2.0,4,Fashion,5,Married,5,1,13.0,2.0,2.0,0.0,208.54000000000002
1659,0,0.0,Mobile,1,16.0,CC,Male,3.0,3,Grocery,5,Married,2,1,14.0,1.0,11.0,10.0,270.68
1828,0,8.0,Mobile,1,31.0,UPI,Male,2.0,4,Laptop,1,Single,5,0,14.0,1.0,1.0,2.0,136.81
955,0,19.0,Mobile,3,9.0,DC,Female,2.0,3,Grocery,4,Divorced,9,0,12.0,1.0,5.0,1.0,266.06
3842,0,1.0,Mobile,1,12.0,CC,Male,4.0,4,Mobile,1,Single,3,0,19.0,2.0,3.0,3.0,156.17
2081,0,21.0,Mobile,1,10.0,DC,Male,3.0,4,Fashion,3,Single,8,0,14.0,1.0,4.0,3.0,209.99
5237,1,1.0,Mobile,1,8.0,COD,Male,4.0,5,Mobile,5,Single,8,0,14.0,2.0,2.0,8.0,148.62
1133,0,10.0,Mobile,1,10.0,COD,Female,3.0,4,Mobile,5,Married,2,0,13.0,0.0,1.0,0.0,121.09
510,0,8.0,Mobile,1,15.0,DC,Female,3.0,4,Fashion,3,Divorced,2,1,20.0,2.0,5.0,15.0,206.85000000000002
1199,0,2.0,Mobile,1,35.0,DC,Male,3.0,5,Laptop,3,Married,9,0,17.0,1.0,1.0,6.0,163.84
597,0,11.0,Computer,1,16.0,CC,Male,3.0,3,Mobile,3,Divorced,1,0,17.0,0.0,1.0,2.0,126.84
5429,0,17.0,Mobile,2,9.0,DC,Male,4.0,4,Mobile,1,Single,2,0,14.0,2.0,2.0,9.0,160.39
4140,0,9.0,Mobile,2,33.0,DC,Female,3.0,4,Fashion,1,Single,3,1,17.0,2.0,2.0,3.0,213.37
4561,0,30.0,Computer,3,13.0,DC,Female,3.0,2,Grocery,5,Married,11,0,12.0,7.0,2.0,8.0,257.12
3503,1,3.0,Computer,1,9.0,DC,Male,3.0,4,Grocery,2,Married,9,0,12.0,8.0,2.0,6.0,246.69
462,0,25.0,Mobile,1,17.0,DC,Female,3.0,3,Laptop,3,Divorced,9,0,20.0,1.0,1.0,4.0,131.49
2346,0,10.0,Mobile,1,17.0,CC,Female,3.0,3,Mobile,3,Single,5,0,18.0,1.0,1.0,2.0,136.29
5349,0,7.0,Mobile,3,9.0,CC,Male,4.0,4,Laptop,1,Married,3,0,15.0,2.0,2.0,5.0,180.05
5259,0,19.0,Mobile,1,8.0,COD,Male,4.0,4,Fashion,4,Married,3,0,13.0,4.0,8.0,8.0,199.41
2386,0,1.0,Mobile,3,11.0,CC,Male,2.0,3,Laptop,5,Single,1,0,18.0,0.0,1.0,3.0,184.63
1554,0,19.0,Mobile,1,6.0,CC,Male,3.0,3,Fashion,5,Married,8,0,16.0,0.0,1.0,3.0,193.96
3084,0,5.0,Mobile,1,14.0,CC,Female,3.0,4,Laptop,5,Divorced,3,0,13.0,4.0,4.0,13.0,168.06
563,1,10.0,Mobile,3,27.0,UPI,Male,2.0,4,Mobile,4,Single,2,1,13.0,0.0,1.0,0.0,121.21000000000001
3964,0,5.0,Mobile,3,36.0,E wallet,Female,4.0,5,Laptop,1,Married,3,0,15.0,3.0,6.0,8.0,179.68
4979,0,2.0,Mobile,1,9.0,DC,Male,4.0,5,Mobile,4,Married,2,0,18.0,1.0,2.0,5.0,157.01
798,0,7.0,Computer,2,17.0,DC,Male,2.0,4,Laptop,4,Divorced,5,0,11.0,0.0,1.0,8.0,144.9
1887,0,11.0,Mobile,1,6.0,DC,Female,2.0,3,Fashion,3,Single,5,1,14.0,0.0,1.0,0.0,178.61
3176,0,11.0,Mobile,3,9.0,E wallet,Male,4.0,4,Laptop,3,Divorced,6,1,12.0,1.0,2.0,3.0,221.02
881,1,0.0,Computer,1,34.0,DC,Male,3.0,4,Laptop,5,Single,4,0,20.0,0.0,1.0,3.0,142.84
1819,0,0.0,Mobile,1,29.0,CC,Male,3.0,1,Mobile,1,Married,2,1,11.0,0.0,1.0,4.0,127.25
5016,0,1.0,Mobile,1,6.0,DC,Male,3.0,5,Mobile,3,Single,3,0,13.0,1.0,2.0,3.0,155.33
4376,1,1.0,Computer,3,33.0,E wallet,Female,3.0,5,Laptop,5,Single,7,0,16.0,2.0,2.0,2.0,191.96
3617,0,10.0,Mobile,1,9.0,DC,Female,3.0,4,Laptop,4,Single,11,1,12.0,5.0,6.0,13.0,179.1
3482,1,1.0,Computer,1,36.0,CC,Female,3.0,5,Laptop,3,Single,3,0,23.0,4.0,4.0,9.0,170.08
4580,0,3.0,Mobile,1,10.0,CC,Male,4.0,5,Fashion,3,Married,3,0,19.0,1.0,2.0,8.0,244.35000000000002
5515,0,10.0,Mobile,3,24.0,E wallet,Male,3.0,5,Laptop,4,Married,4,0,17.0,2.0,2.0,4.0,180.07
5062,0,1.0,Mobile,1,11.0,DC,Male,4.0,4,Mobile,3,Married,3,0,12.0,2.0,2.0,4.0,150.17
4108,0,12.0,Computer,1,13.0,DC,Male,4.0,5,Laptop,3,Married,4,0,12.0,3.0,8.0,8.0,178.21
4467,0,12.0,Mobile,1,32.0,DC,Female,3.0,5,Fashion,4,Married,5,0,18.0,1.0,2.0,2.0,245.61
2983,1,1.0,Mobile,3,11.0,E wallet,Male,3.0,5,Laptop,2,Single,3,1,13.0,8.0,8.0,5.0,183.28
4867,0,21.0,Computer,1,23.0,CC,Male,4.0,2,Laptop,3,Married,3,1,20.0,2.0,3.0,8.0,175.67
5284,0,13.0,Mobile,3,13.0,CC,Male,3.0,2,Fashion,3,Married,4,0,12.0,4.0,8.0,7.0,207.37
5402,0,14.0,Mobile,3,14.0,CC,Male,3.0,4,Others,4,Single,3,0,15.0,13.0,13.0,9.0,323.33
1740,0,10.0,Computer,1,27.0,CC,Male,3.0,3,Mobile,1,Married,8,0,20.0,1.0,1.0,2.0,122.58000000000001
2823,1,14.0,Mobile,3,10.0,E wallet,Male,3.0,5,Mobile,3,Divorced,3,1,15.0,1.0,2.0,3.0,151.83
3313,0,4.0,Computer,1,12.0,DC,Male,4.0,5,Mobile,2,Married,11,0,13.0,1.0,2.0,4.0,162.61
1299,0,8.0,Mobile,1,15.0,CC,Male,2.0,3,Laptop,3,Single,2,0,19.0,0.0,1.0,8.0,150.98
1100,0,18.0,Mobile,1,34.0,COD,Female,2.0,4,Grocery,4,Single,2,0,11.0,1.0,8.0,6.0,267.04
5246,0,24.0,Computer,1,29.0,CC,Male,3.0,6,Grocery,1,Single,3,1,14.0,1.0,14.0,10.0,269.11
664,1,7.0,Mobile,2,6.0,CC,Male,3.0,4,Fashion,5,Divorced,10,0,14.0,2.0,3.0,6.0,204.82
3181,0,17.0,Computer,1,16.0,CC,Male,4.0,4,Laptop,3,Married,5,1,14.0,3.0,5.0,8.0,181.79
1362,0,0.0,Computer,1,22.0,CC,Male,3.0,1,Mobile,1,Married,2,1,13.0,0.0,1.0,0.0,129.35
3092,0,4.0,Mobile,3,19.0,COD,Female,3.0,4,Laptop,3,Single,2,0,12.0,4.0,5.0,5.0,190.77
4671,0,10.0,Mobile,1,16.0,CC,Male,3.0,5,Laptop,4,Married,4,1,12.0,1.0,2.0,3.0,213.47
2878,0,8.0,Computer,1,9.0,DC,Male,3.0,5,Laptop,3,Divorced,3,0,18.0,1.0,2.0,3.0,220.47
2237,1,10.0,Computer,1,16.0,CC,Female,3.0,4,Mobile,4,Single,2,1,25.0,0.0,1.0,0.0,118.59
3658,0,10.0,Computer,3,14.0,E wallet,Female,3.0,2,Laptop,5,Divorced,4,0,17.0,6.0,7.0,14.0,171.39
101,0,10.0,Computer,3,10.0,E wallet,Male,2.0,3,Mobile,2,Married,5,0,17.0,1.0,5.0,8.0,0.0
3038,0,16.0,Mobile,1,30.0,DC,Female,3.0,4,Grocery,2,Single,4,0,15.0,1.0,2.0,1.0,284.92
5458,1,10.0,Mobile,1,28.0,CC,Female,4.0,4,Laptop,4,Married,6,0,23.0,4.0,4.0,3.0,214.26
3032,0,5.0,Mobile,1,14.0,CC,Female,3.0,4,Fashion,2,Single,3,1,15.0,3.0,5.0,11.0,196.43
88,0,24.0,Mobile,1,14.0,DC,Male,2.0,4,Fashion,4,Divorced,6,0,16.0,1.0,4.0,3.0,224.89999999999998
2151,0,25.0,Mobile,1,5.0,DC,Male,2.0,3,Fashion,4,Single,8,0,19.0,2.0,4.0,0.0,204.45
4453,1,1.0,Mobile,3,11.0,E wallet,Male,3.0,5,Laptop,1,Single,3,1,13.0,5.0,8.0,5.0,183.28
3674,0,2.0,Mobile,3,33.0,DC,Male,3.0,5,Laptop,5,Divorced,3,0,12.0,2.0,2.0,5.0,172.24
4225,0,29.0,Mobile,1,15.0,CC,Female,3.0,4,Grocery,3,Married,4,1,15.0,1.0,2.0,3.0,272.56
2470,0,2.0,Computer,1,8.0,DC,Male,2.0,3,Laptop,1,Married,2,0,19.0,1.0,1.0,3.0,188.53
3494,0,22.0,Computer,1,7.0,CC,Male,3.0,2,Grocery,2,Single,4,0,16.0,1.0,3.0,2.0,293.85
5299,0,6.0,Mobile,1,12.0,UPI,Female,3.0,2,Mobile,1,Married,5,0,18.0,2.0,2.0,3.0,158.12
3280,0,7.0,Mobile,1,14.0,CC,Male,3.0,4,Fashion,3,Divorced,2,0,12.0,1.0,2.0,8.0,241.91000000000003
903,0,10.0,Mobile,1,11.0,CC,Male,2.0,1,Mobile,3,Divorced,3,1,12.0,1.0,1.0,3.0,121.27000000000001
4914,0,7.0,Computer,3,15.0,DC,Female,3.0,5,Mobile,1,Single,2,0,20.0,1.0,3.0,3.0,148.42
478,0,10.0,Mobile,1,8.0,DC,Female,3.0,4,Mobile,3,Single,2,0,14.0,1.0,1.0,0.0,122.74000000000001
3063,0,1.0,Mobile,1,7.0,CC,Male,3.0,4,Mobile,4,Married,3,0,12.0,1.0,2.0,5.0,163.16
2958,0,19.0,Mobile,1,27.0,CC,Male,4.0,4,Grocery,2,Divorced,2,1,15.0,1.0,2.0,11.0,259.96
1721,0,24.0,Mobile,3,20.0,DC,Female,2.0,3,Laptop,1,Married,5,0,11.0,1.0,1.0,7.0,149.36
3844,0,21.0,Mobile,2,33.0,DC,Female,4.0,4,Others,3,Married,5,0,16.0,2.0,2.0,1.0,321.58
2604,0,3.0,Mobile,1,22.0,DC,Male,2.0,1,Laptop,3,Married,4,0,16.0,1.0,1.0,7.0,152.94
423,0,16.0,Computer,3,21.0,DC,Male,2.0,4,Laptop,2,Divorced,4,0,18.0,0.0,2.0,2.0,168.04
3095,1,1.0,Mobile,1,10.0,CC,Male,4.0,4,Mobile,5,Divorced,7,0,14.0,2.0,2.0,3.0,165.31
2069,0,0.0,Mobile,1,23.0,CC,Female,2.0,4,Laptop,3,Married,2,0,15.0,0.0,3.0,2.0,143.77
2635,1,0.0,Computer,1,15.0,DC,Male,3.0,3,Laptop,5,Married,5,0,17.0,0.0,1.0,7.0,153.46
1463,0,9.0,Mobile,1,9.0,DC,Female,3.0,3,Mobile,1,Married,6,0,22.0,0.0,1.0,0.0,128.35
3536,0,9.0,Mobile,1,9.0,DC,Male,3.0,5,Fashion,4,Married,4,0,19.0,7.0,7.0,3.0,227.74
2342,1,0.0,Mobile,1,16.0,DC,Female,2.0,3,Mobile,3,Single,2,1,13.0,4.0,7.0,7.0,123.94
1297,0,8.0,Mobile,1,17.0,CC,Male,2.0,3,Mobile,3,Married,8,1,11.0,0.0,2.0,2.0,126.6
669,0,7.0,Computer,1,9.0,DC,Male,2.0,3,Laptop,2,Single,1,0,17.0,1.0,1.0,4.0,177.56
3984,0,15.0,Mobile,1,12.0,DC,Male,3.0,2,Laptop,4,Single,5,0,13.0,2.0,2.0,3.0,193.7
3358,0,2.0,Mobile,1,16.0,CC,Female,4.0,4,Mobile,3,Married,7,0,19.0,3.0,3.0,3.0,148.77
1967,0,5.0,Mobile,3,19.0,DC,Male,3.0,3,Laptop,1,Married,3,0,11.0,0.0,1.0,3.0,144.03
5583,0,1.0,Mobile,1,8.0,DC,Male,4.0,4,Mobile,3,Single,2,0,13.0,2.0,2.0,3.0,158.75
1051,0,22.0,Mobile,1,28.0,UPI,Female,3.0,3,Grocery,4,Married,4,0,16.0,1.0,1.0,2.0,264.13
4363,0,14.0,Mobile,1,26.0,CC,Male,2.0,4,Laptop,1,Married,10,1,16.0,4.0,4.0,8.0,152.41
5314,0,21.0,Mobile,2,33.0,DC,Female,4.0,4,Others,3,Married,5,0,16.0,2.0,2.0,1.0,321.58
3338,0,11.0,Computer,3,28.0,CC,Female,3.0,4,Mobile,2,Divorced,7,0,16.0,2.0,2.0,1.0,154.73
2439,0,13.0,Mobile,3,15.0,CC,Male,2.0,3,Laptop,5,Married,1,0,12.0,7.0,7.0,1.0,154.73
1366,1,0.0,Mobile,3,15.0,DC,Male,2.0,4,Mobile,5,Single,8,0,23.0,0.0,1.0,3.0,134.07
4634,0,1.0,Mobile,1,30.0,CC,Male,3.0,2,Mobile,1,Married,3,1,12.0,1.0,2.0,5.0,152.25
5192,1,3.0,Computer,1,9.0,DC,Female,3.0,5,Mobile,5,Single,4,1,24.0,1.0,2.0,1.0,161.46
1521,0,6.0,Mobile,1,16.0,DC,Male,2.0,3,Mobile,1,Single,1,0,14.0,1.0,1.0,2.0,125.0
269,0,4.0,Mobile,1,13.0,CC,Female,2.0,3,Laptop,5,Divorced,2,0,12.0,3.0,3.0,12.0,143.06
2309,0,7.0,Mobile,3,21.0,CC,Female,3.0,3,Laptop,5,Single,2,0,12.0,4.0,9.0,6.0,161.25
3500,0,20.0,Mobile,3,10.0,E wallet,Male,3.0,4,Grocery,3,Divorced,5,0,16.0,2.0,5.0,10.0,299.65
3757,0,21.0,Mobile,3,21.0,CC,Female,4.0,4,Laptop,3,Divorced,5,1,18.0,2.0,2.0,3.0,170.91
5021,0,20.0,Mobile,3,9.0,E wallet,Female,4.0,4,Grocery,5,Married,10,0,16.0,7.0,16.0,10.0,295.48
5432,0,12.0,Mobile,1,13.0,UPI,Female,3.0,5,Mobile,3,Married,3,0,12.0,2.0,2.0,5.0,162.02
841,1,20.0,Mobile,1,13.0,CC,Female,2.0,4,Fashion,5,Divorced,8,1,14.0,4.0,5.0,9.0,200.08
3746,1,1.0,Computer,3,7.0,COD,Male,4.0,4,Mobile,3,Divorced,5,0,16.0,2.0,2.0,3.0,154.09
4640,1,1.0,Computer,3,19.0,DC,Male,4.0,5,Mobile,5,Married,3,0,19.0,2.0,2.0,1.0,145.33
4406,0,7.0,Mobile,1,12.0,DC,Female,4.0,5,Mobile,1,Married,3,0,14.0,1.0,2.0,3.0,154.11
4651,0,17.0,Computer,1,16.0,CC,Male,4.0,4,Laptop,3,Married,5,1,14.0,2.0,5.0,8.0,181.79
3327,0,6.0,Computer,1,7.0,DC,Male,4.0,4,Mobile,2,Married,2,0,13.0,1.0,2.0,3.0,148.14
873,0,0.0,Mobile,1,8.0,CC,Male,2.0,4,Mobile,2,Single,1,0,12.0,0.0,1.0,1.0,139.04
580,0,12.0,Mobile,3,8.0,DC,Male,2.0,1,Fashion,3,Single,1,0,18.0,1.0,1.0,7.0,178.8
4669,0,7.0,Computer,1,13.0,DC,Male,2.0,4,Laptop,1,Married,5,0,24.0,4.0,5.0,8.0,202.25
507,0,15.0,Computer,1,16.0,CC,Male,2.0,3,Mobile,2,Single,6,1,14.0,0.0,2.0,2.0,125.15
2348,0,0.0,Mobile,1,7.0,COD,Male,2.0,3,Mobile,1,Married,5,0,11.0,0.0,1.0,2.0,132.29
5068,0,7.0,Mobile,3,17.0,E wallet,Male,3.0,2,Fashion,3,Married,2,1,15.0,1.0,2.0,9.0,208.8
1678,0,16.0,Mobile,1,13.0,DC,Female,2.0,3,Fashion,5,Married,9,0,16.0,1.0,1.0,0.0,199.85
3218,1,14.0,Computer,3,15.0,COD,Male,3.0,4,Laptop,3,Divorced,5,1,15.0,2.0,2.0,4.0,192.96
663,0,1.0,Mobile,1,16.0,UPI,Female,2.0,3,Laptop,3,Single,4,0,13.0,1.0,1.0,7.0,136.6
3178,0,16.0,Mobile,1,9.0,DC,Female,3.0,4,Laptop,2,Divorced,3,0,14.0,3.0,3.0,3.0,165.89
3512,0,8.0,Computer,1,9.0,DC,Male,4.0,4,Laptop,3,Single,4,0,12.0,2.0,2.0,3.0,165.33
1290,0,10.0,Computer,1,6.0,CC,Male,2.0,4,Mobile,3,Married,2,0,12.0,0.0,1.0,0.0,120.08000000000001
1759,1,0.0,Mobile,3,6.0,COD,Female,3.0,3,Mobile,4,Single,2,1,16.0,0.0,1.0,4.0,132.02
4902,0,24.0,Mobile,1,16.0,DC,Male,4.0,4,Mobile,1,Married,6,0,19.0,2.0,2.0,1.0,148.8
5489,0,3.0,Mobile,2,13.0,CC,Male,3.0,5,Mobile,4,Married,3,0,12.0,2.0,2.0,1.0,153.04
2614,0,16.0,Mobile,2,8.0,DC,Male,3.0,3,Mobile,1,Single,1,0,13.0,1.0,1.0,8.0,135.39
1466,0,6.0,Computer,3,28.0,E wallet,Male,3.0,3,Laptop,4,Married,1,0,13.0,0.0,1.0,7.0,161.46
1116,0,5.0,Mobile,3,25.0,DC,Male,3.0,5,Fashion,3,Married,4,0,13.0,1.0,1.0,2.0,196.1
5344,0,28.0,Mobile,1,29.0,CC,Female,4.0,4,Grocery,3,Married,5,0,16.0,4.0,5.0,8.0,299.26
1318,0,15.0,Mobile,1,8.0,DC,Male,2.0,3,Others,3,Married,6,0,11.0,1.0,4.0,14.0,288.8
144,0,9.0,Mobile,1,12.0,DC,Male,2.0,3,Mobile,2,Divorced,1,0,11.0,4.0,10.0,11.0,132.1
4989,1,1.0,Mobile,3,16.0,E wallet,Female,4.0,4,Laptop,5,Single,5,1,18.0,1.0,2.0,4.0,207.24
3127,0,4.0,Mobile,3,14.0,E wallet,Male,3.0,4,Mobile,4,Single,2,0,15.0,2.0,2.0,3.0,154.83
912,0,18.0,Mobile,1,35.0,COD,Male,2.0,3,Fashion,1,Divorced,5,1,18.0,1.0,1.0,2.0,193.8
342,0,10.0,Computer,3,15.0,CC,Male,3.0,3,Fashion,4,Married,2,0,13.0,6.0,7.0,7.0,188.34
4684,0,8.0,Mobile,1,16.0,CC,Female,3.0,5,Fashion,4,Single,3,0,15.0,5.0,8.0,3.0,211.21
4214,0,1.0,Mobile,3,30.0,E wallet,Female,3.0,5,Laptop,1,Married,9,1,20.0,1.0,2.0,1.0,166.57
5364,1,12.0,Computer,3,14.0,CC,Female,4.0,4,Mobile,3,Married,4,1,12.0,2.0,8.0,8.0,151.55
5298,0,24.0,Computer,1,27.0,CC,Male,3.0,4,Grocery,3,Married,4,1,16.0,1.0,2.0,14.0,237.45
3090,0,13.0,Computer,1,7.0,DC,Male,3.0,4,Others,3,Married,3,1,16.0,1.0,2.0,7.0,316.97
1311,0,0.0,Mobile,3,16.0,CC,Male,2.0,3,Mobile,5,Single,2,1,11.0,1.0,1.0,2.0,123.80000000000001
3486,1,1.0,Mobile,1,11.0,COD,Male,3.0,4,Mobile,2,Divorced,3,1,16.0,6.0,6.0,7.0,161.91
4436,0,9.0,Mobile,1,29.0,DC,Female,4.0,2,Fashion,4,Married,9,0,19.0,6.0,2.0,3.0,244.95999999999998
3465,0,17.0,Mobile,3,32.0,CC,Male,4.0,5,Fashion,2,Married,7,0,14.0,2.0,2.0,1.0,259.0
4805,1,1.0,Mobile,3,7.0,CC,Female,3.0,5,Mobile,3,Married,8,1,20.0,2.0,2.0,3.0,153.0
1926,0,3.0,Mobile,1,6.0,DC,Male,2.0,5,Mobile,3,Married,4,0,21.0,1.0,1.0,2.0,138.33
5091,0,4.0,Computer,1,16.0,CC,Female,4.0,4,Laptop,3,Single,9,1,19.0,1.0,2.0,8.0,171.95
1282,0,0.0,Mobile,1,6.0,DC,Male,2.0,4,Laptop,3,Single,2,0,12.0,1.0,1.0,2.0,146.17
3781,0,7.0,Mobile,1,32.0,DC,Male,3.0,5,Laptop,4,Single,3,0,14.0,1.0,2.0,3.0,168.2
3948,0,3.0,Mobile,1,11.0,COD,Female,4.0,5,Mobile,5,Married,3,0,14.0,1.0,2.0,1.0,146.09
4246,0,1.0,Mobile,3,9.0,COD,Male,4.0,4,Mobile,5,Married,5,0,14.0,2.0,2.0,1.0,148.22
37,0,1.0,Mobile,1,27.0,CC,Male,3.0,3,Mobile,2,Divorced,2,0,11.0,0.0,1.0,2.0,127.13
4539,0,29.0,Mobile,1,9.0,DC,Female,4.0,4,Grocery,1,Single,4,1,14.0,1.0,2.0,3.0,291.59
5216,1,1.0,Computer,3,8.0,COD,Male,4.0,4,Mobile,3,Married,5,0,16.0,2.0,2.0,3.0,154.09
1918,1,0.0,Mobile,3,14.0,COD,Male,2.0,4,Laptop,5,Single,7,0,17.0,0.0,1.0,2.0,153.26
5020,1,1.0,Computer,1,10.0,DC,Male,3.0,5,Mobile,1,Married,2,1,12.0,1.0,2.0,1.0,153.53
1163,0,8.0,Computer,1,8.0,CC,Male,2.0,3,Laptop,1,Married,3,0,14.0,0.0,1.0,7.0,157.62
3902,0,8.0,Mobile,1,26.0,DC,Female,3.0,5,Mobile,1,Married,3,0,13.0,4.0,9.0,8.0,154.29
4794,0,1.0,Mobile,3,10.0,UPI,Male,4.0,4,Laptop,5,Married,3,1,19.0,1.0,2.0,4.0,166.94
1470,0,0.0,Mobile,1,16.0,UPI,Female,2.0,4,Mobile,4,Married,2,0,19.0,2.0,4.0,3.0,123.68
4779,0,7.0,Mobile,3,7.0,CC,Male,3.0,2,Laptop,5,Married,3,0,23.0,1.0,2.0,9.0,165.37
2472,0,10.0,Mobile,1,16.0,COD,Male,2.0,1,Mobile,3,Married,3,0,16.0,0.0,2.0,2.0,120.72999999999999
210,0,13.0,Mobile,3,6.0,CC,Male,2.0,5,Laptop,2,Divorced,3,1,22.0,1.0,1.0,2.0,174.57
3069,0,29.0,Mobile,1,9.0,DC,Female,4.0,4,Grocery,2,Single,4,1,14.0,1.0,2.0,3.0,291.59
2268,0,7.0,Computer,2,17.0,DC,Male,2.0,4,Laptop,4,Married,5,0,11.0,0.0,1.0,8.0,144.9
4314,0,6.0,Computer,3,15.0,E wallet,Female,3.0,4,Fashion,1,Single,3,0,15.0,3.0,4.0,3.0,214.98
4696,0,31.0,Mobile,3,23.0,E wallet,Male,3.0,4,Laptop,5,Single,10,0,15.0,3.0,3.0,3.0,179.05
1271,1,16.0,Mobile,3,30.0,DC,Male,3.0,3,Fashion,5,Single,7,1,13.0,2.0,2.0,2.0,204.48
193,0,0.0,Mobile,1,16.0,DC,Female,2.0,3,Mobile,4,Single,2,1,12.0,0.0,1.0,2.0,124.78
4981,0,23.0,Mobile,3,15.0,COD,Male,3.0,5,Grocery,4,Married,8,0,18.0,2.0,2.0,4.0,256.2
3692,0,9.0,Computer,1,25.0,DC,Male,3.0,4,Fashion,2,Single,4,0,12.0,1.0,3.0,3.0,218.62
2750,0,4.0,Computer,1,16.0,CC,Female,2.0,3,Fashion,3,Married,5,0,20.0,3.0,4.0,3.0,210.31
496,0,9.0,Mobile,3,6.0,DC,Male,2.0,3,Laptop,2,Divorced,2,1,14.0,2.0,4.0,11.0,162.01
985,1,10.0,Mobile,1,8.0,DC,Female,3.0,3,Mobile,5,Married,2,1,12.0,1.0,1.0,0.0,120.74000000000001
5450,1,1.0,Computer,1,16.0,DC,Male,4.0,4,Laptop,5,Married,6,0,18.0,1.0,2.0,8.0,178.46
1598,0,15.0,Mobile,1,23.0,DC,Female,2.0,1,Laptop,5,Single,4,1,13.0,1.0,1.0,2.0,165.45
143,0,18.0,Mobile,1,26.0,CC,Male,3.0,3,Grocery,2,Divorced,1,1,14.0,0.0,2.0,10.0,234.95999999999998
4123,0,1.0,Mobile,3,15.0,UPI,Female,3.0,4,Laptop,3,Married,2,1,23.0,2.0,2.0,5.0,174.07
1497,0,10.0,Mobile,3,12.0,E wallet,Male,2.0,3,Laptop,3,Married,3,1,20.0,0.0,4.0,5.0,123.06
864,0,10.0,Mobile,1,10.0,DC,Male,3.0,3,Mobile,3,Divorced,8,1,15.0,1.0,1.0,3.0,129.96
616,0,15.0,Mobile,3,11.0,E wallet,Male,2.0,3,Others,3,Divorced,7,0,13.0,1.0,1.0,0.0,283.03
4587,0,31.0,Computer,3,35.0,E wallet,Female,4.0,5,Fashion,5,Married,6,0,20.0,4.0,14.0,3.0,227.66
1574,1,0.0,Mobile,1,16.0,CC,Male,2.0,4,Mobile,1,Single,2,1,13.0,0.0,1.0,1.0,123.88999999999999
43,0,11.0,Mobile,3,6.0,DC,Female,2.0,4,Laptop,2,Single,5,0,22.0,1.0,1.0,1.0,186.86
4599,1,1.0,Computer,1,27.0,DC,Male,4.0,4,Fashion,3,Married,5,0,13.0,2.0,2.0,3.0,223.24
